"","scientificname","county","n","recent_collect_date","recent_id_date","mass","length"
"422","Acmaeodera bowditchi","meeker",0,NA,NA,NA,NA
"423","Acmaeodera bowditchi","mille lacs",0,NA,NA,NA,NA
"424","Acmaeodera bowditchi","mille lacs lake",0,NA,NA,NA,NA
"425","Acmaeodera bowditchi","morrison",0,NA,NA,NA,NA
"426","Acmaeodera bowditchi","mower",0,NA,NA,NA,NA
"427","Acmaeodera bowditchi","murray",0,NA,NA,NA,NA
"428","Acmaeodera bowditchi","nicollet",0,NA,NA,NA,NA
"429","Acmaeodera bowditchi","nobles",0,NA,NA,NA,NA
"430","Acmaeodera bowditchi","norman",0,NA,NA,NA,NA
"431","Acmaeodera bowditchi","olmsted",0,NA,NA,NA,NA
"432","Acmaeodera bowditchi","otter tail",0,NA,NA,NA,NA
"433","Acmaeodera bowditchi","pennington",0,NA,NA,NA,NA
"434","Acmaeodera bowditchi","pine",0,NA,NA,NA,NA
"435","Acmaeodera bowditchi","pipestone",0,NA,NA,NA,NA
"436","Acmaeodera bowditchi","polk",0,NA,NA,NA,NA
"437","Acmaeodera bowditchi","pope",0,NA,NA,NA,NA
"438","Acmaeodera bowditchi","ramsey",0,NA,NA,NA,NA
"439","Acmaeodera bowditchi","red lake",0,NA,NA,NA,NA
"440","Acmaeodera bowditchi","redwood",0,NA,NA,NA,NA
"441","Acmaeodera bowditchi","renville",0,NA,NA,NA,NA
"442","Acmaeodera bowditchi","rice",0,NA,NA,NA,NA
"443","Acmaeodera bowditchi","rock",0,NA,NA,NA,NA
"444","Acmaeodera bowditchi","roseau",0,NA,NA,NA,NA
"445","Acmaeodera bowditchi","saint anthony park",0,NA,NA,NA,NA
"446","Acmaeodera bowditchi","santa rita",0,NA,NA,NA,NA
"447","Acmaeodera bowditchi","scott",0,NA,NA,NA,NA
"448","Acmaeodera bowditchi","sherburne",0,NA,NA,NA,NA
"449","Acmaeodera bowditchi","sibley",0,NA,NA,NA,NA
"450","Acmaeodera bowditchi","st louis",0,NA,NA,NA,NA
"451","Acmaeodera bowditchi","stearns",0,NA,NA,NA,NA
"452","Acmaeodera bowditchi","steele",0,NA,NA,NA,NA
"453","Acmaeodera bowditchi","stevens",0,NA,NA,NA,NA
"454","Acmaeodera bowditchi","swift",0,NA,NA,NA,NA
"455","Acmaeodera bowditchi","todd",0,NA,NA,NA,NA
"456","Acmaeodera bowditchi","traverse",0,NA,NA,NA,NA
"457","Acmaeodera bowditchi","wabasha",0,NA,NA,NA,NA
"458","Acmaeodera bowditchi","wadena",0,NA,NA,NA,NA
"459","Acmaeodera bowditchi","waseca",0,NA,NA,NA,NA
"460","Acmaeodera bowditchi","washington",0,NA,NA,NA,NA
"461","Acmaeodera bowditchi","watonwan",0,NA,NA,NA,NA
"462","Acmaeodera bowditchi","wilkin",0,NA,NA,NA,NA
"463","Acmaeodera bowditchi","winona",0,NA,NA,NA,NA
"464","Acmaeodera bowditchi","wright",0,NA,NA,NA,NA
"465","Acmaeodera bowditchi","yellow medicine",0,NA,NA,NA,NA
"466","Acmaeodera connexa","aitkin",0,NA,NA,NA,NA
"467","Acmaeodera connexa","anoka",0,NA,NA,NA,NA
"468","Acmaeodera connexa","anoka/isanti",0,NA,NA,NA,NA
"469","Acmaeodera connexa","aonka/isanti",0,NA,NA,NA,NA
"470","Acmaeodera connexa","becker",0,NA,NA,NA,NA
"471","Acmaeodera connexa","beltrami",0,NA,NA,NA,NA
"472","Acmaeodera connexa","benton",0,NA,NA,NA,NA
"473","Acmaeodera connexa","big stone",0,NA,NA,NA,NA
"474","Acmaeodera connexa","blue earth",0,NA,NA,NA,NA
"475","Acmaeodera connexa","brown",0,NA,NA,NA,NA
"476","Acmaeodera connexa","carlton",0,NA,NA,NA,NA
"477","Acmaeodera connexa","carver",0,NA,NA,NA,NA
"478","Acmaeodera connexa","cass",0,NA,NA,NA,NA
"479","Acmaeodera connexa","chippewa",0,NA,NA,NA,NA
"480","Acmaeodera connexa","chisago",0,NA,NA,NA,NA
"481","Acmaeodera connexa","clay",0,NA,NA,NA,NA
"482","Acmaeodera connexa","clearwater",0,NA,NA,NA,NA
"483","Acmaeodera connexa","cook",0,NA,NA,NA,NA
"484","Acmaeodera connexa","cottonwood",0,NA,NA,NA,NA
"485","Acmaeodera connexa","crow wing",0,NA,NA,NA,NA
"486","Acmaeodera connexa","dakota",0,NA,NA,NA,NA
"487","Acmaeodera connexa","dodge",0,NA,NA,NA,NA
"488","Acmaeodera connexa","douglas",0,NA,NA,NA,NA
"489","Acmaeodera connexa","faribault",0,NA,NA,NA,NA
"490","Acmaeodera connexa","fillmore",0,NA,NA,NA,NA
"491","Acmaeodera connexa","freeborn",0,NA,NA,NA,NA
"492","Acmaeodera connexa","goodhue",0,NA,NA,NA,NA
"493","Acmaeodera connexa","grant",0,NA,NA,NA,NA
"494","Acmaeodera connexa","hennepin",0,NA,NA,NA,NA
"495","Acmaeodera connexa","houston",0,NA,NA,NA,NA
"496","Acmaeodera connexa","hubbard",0,NA,NA,NA,NA
"497","Acmaeodera connexa","isanti",0,NA,NA,NA,NA
"498","Acmaeodera connexa","itasca",0,NA,NA,NA,NA
"499","Acmaeodera connexa","itasca park",0,NA,NA,NA,NA
"500","Acmaeodera connexa","jackson",0,NA,NA,NA,NA
"501","Acmaeodera connexa","kanabec",0,NA,NA,NA,NA
"502","Acmaeodera connexa","kandiyohi",0,NA,NA,NA,NA
"503","Acmaeodera connexa","kittson",0,NA,NA,NA,NA
"504","Acmaeodera connexa","koochiching",0,NA,NA,NA,NA
"505","Acmaeodera connexa","lac qui parle",0,NA,NA,NA,NA
"506","Acmaeodera connexa","lake",0,NA,NA,NA,NA
"507","Acmaeodera connexa","lake of the woods",0,NA,NA,NA,NA
"508","Acmaeodera connexa","le sueur",0,NA,NA,NA,NA
"509","Acmaeodera connexa","lincoln",0,NA,NA,NA,NA
"510","Acmaeodera connexa","lyon",0,NA,NA,NA,NA
"511","Acmaeodera connexa","mahnomen",0,NA,NA,NA,NA
"512","Acmaeodera connexa","marshall",0,NA,NA,NA,NA
"513","Acmaeodera connexa","martin",0,NA,NA,NA,NA
"514","Acmaeodera connexa","mcleod",0,NA,NA,NA,NA
"515","Acmaeodera connexa","meeker",0,NA,NA,NA,NA
"516","Acmaeodera connexa","mille lacs",0,NA,NA,NA,NA
"517","Acmaeodera connexa","mille lacs lake",0,NA,NA,NA,NA
"518","Acmaeodera connexa","morrison",0,NA,NA,NA,NA
"519","Acmaeodera connexa","mower",0,NA,NA,NA,NA
"520","Acmaeodera connexa","murray",0,NA,NA,NA,NA
"521","Acmaeodera connexa","nicollet",0,NA,NA,NA,NA
"522","Acmaeodera connexa","nobles",0,NA,NA,NA,NA
"523","Acmaeodera connexa","norman",0,NA,NA,NA,NA
"524","Acmaeodera connexa","olmsted",0,NA,NA,NA,NA
"525","Acmaeodera connexa","otter tail",0,NA,NA,NA,NA
"526","Acmaeodera connexa","pennington",0,NA,NA,NA,NA
"527","Acmaeodera connexa","pine",0,NA,NA,NA,NA
"528","Acmaeodera connexa","pipestone",0,NA,NA,NA,NA
"529","Acmaeodera connexa","polk",0,NA,NA,NA,NA
"530","Acmaeodera connexa","pope",0,NA,NA,NA,NA
"531","Acmaeodera connexa","ramsey",0,NA,NA,NA,NA
"532","Acmaeodera connexa","red lake",0,NA,NA,NA,NA
"533","Acmaeodera connexa","redwood",0,NA,NA,NA,NA
"534","Acmaeodera connexa","renville",0,NA,NA,NA,NA
"535","Acmaeodera connexa","rice",0,NA,NA,NA,NA
"536","Acmaeodera connexa","rock",0,NA,NA,NA,NA
"537","Acmaeodera connexa","roseau",0,NA,NA,NA,NA
"538","Acmaeodera connexa","saint anthony park",0,NA,NA,NA,NA
"539","Acmaeodera connexa","santa rita",0,NA,NA,NA,NA
"540","Acmaeodera connexa","scott",0,NA,NA,NA,NA
"541","Acmaeodera connexa","sherburne",0,NA,NA,NA,NA
"542","Acmaeodera connexa","sibley",0,NA,NA,NA,NA
"543","Acmaeodera connexa","st louis",0,NA,NA,NA,NA
"544","Acmaeodera connexa","stearns",0,NA,NA,NA,NA
"545","Acmaeodera connexa","steele",0,NA,NA,NA,NA
"546","Acmaeodera connexa","stevens",0,NA,NA,NA,NA
"547","Acmaeodera connexa","swift",0,NA,NA,NA,NA
"548","Acmaeodera connexa","todd",0,NA,NA,NA,NA
"549","Acmaeodera connexa","traverse",0,NA,NA,NA,NA
"550","Acmaeodera connexa","wabasha",0,NA,NA,NA,NA
"551","Acmaeodera connexa","wadena",0,NA,NA,NA,NA
"552","Acmaeodera connexa","waseca",0,NA,NA,NA,NA
"553","Acmaeodera connexa","washington",0,NA,NA,NA,NA
"554","Acmaeodera connexa","watonwan",0,NA,NA,NA,NA
"555","Acmaeodera connexa","wilkin",0,NA,NA,NA,NA
"556","Acmaeodera connexa","winona",0,NA,NA,NA,NA
"557","Acmaeodera connexa","wright",0,NA,NA,NA,NA
"558","Acmaeodera connexa","yellow medicine",0,NA,NA,NA,NA
"559","Acmaeodera conoidia","aitkin",0,NA,NA,NA,NA
"560","Acmaeodera conoidia","anoka",0,NA,NA,NA,NA
"561","Acmaeodera conoidia","anoka/isanti",0,NA,NA,NA,NA
"562","Acmaeodera conoidia","aonka/isanti",0,NA,NA,NA,NA
"563","Acmaeodera conoidia","becker",0,NA,NA,NA,NA
"564","Acmaeodera conoidia","beltrami",0,NA,NA,NA,NA
"565","Acmaeodera conoidia","benton",0,NA,NA,NA,NA
"566","Acmaeodera conoidia","big stone",0,NA,NA,NA,NA
"567","Acmaeodera conoidia","blue earth",0,NA,NA,NA,NA
"568","Acmaeodera conoidia","brown",0,NA,NA,NA,NA
"569","Acmaeodera conoidia","carlton",0,NA,NA,NA,NA
"570","Acmaeodera conoidia","carver",0,NA,NA,NA,NA
"571","Acmaeodera conoidia","cass",0,NA,NA,NA,NA
"572","Acmaeodera conoidia","chippewa",0,NA,NA,NA,NA
"573","Acmaeodera conoidia","chisago",0,NA,NA,NA,NA
"574","Acmaeodera conoidia","clay",0,NA,NA,NA,NA
"575","Acmaeodera conoidia","clearwater",0,NA,NA,NA,NA
"576","Acmaeodera conoidia","cook",0,NA,NA,NA,NA
"577","Acmaeodera conoidia","cottonwood",0,NA,NA,NA,NA
"578","Acmaeodera conoidia","crow wing",0,NA,NA,NA,NA
"579","Acmaeodera conoidia","dakota",0,NA,NA,NA,NA
"580","Acmaeodera conoidia","dodge",0,NA,NA,NA,NA
"581","Acmaeodera conoidia","douglas",0,NA,NA,NA,NA
"582","Acmaeodera conoidia","faribault",0,NA,NA,NA,NA
"583","Acmaeodera conoidia","fillmore",0,NA,NA,NA,NA
"584","Acmaeodera conoidia","freeborn",0,NA,NA,NA,NA
"585","Acmaeodera conoidia","goodhue",0,NA,NA,NA,NA
"586","Acmaeodera conoidia","grant",0,NA,NA,NA,NA
"587","Acmaeodera conoidia","hennepin",0,NA,NA,NA,NA
"588","Acmaeodera conoidia","houston",0,NA,NA,NA,NA
"589","Acmaeodera conoidia","hubbard",0,NA,NA,NA,NA
"590","Acmaeodera conoidia","isanti",0,NA,NA,NA,NA
"591","Acmaeodera conoidia","itasca",0,NA,NA,NA,NA
"592","Acmaeodera conoidia","itasca park",0,NA,NA,NA,NA
"593","Acmaeodera conoidia","jackson",0,NA,NA,NA,NA
"594","Acmaeodera conoidia","kanabec",0,NA,NA,NA,NA
"595","Acmaeodera conoidia","kandiyohi",0,NA,NA,NA,NA
"596","Acmaeodera conoidia","kittson",0,NA,NA,NA,NA
"597","Acmaeodera conoidia","koochiching",0,NA,NA,NA,NA
"598","Acmaeodera conoidia","lac qui parle",0,NA,NA,NA,NA
"599","Acmaeodera conoidia","lake",0,NA,NA,NA,NA
"600","Acmaeodera conoidia","lake of the woods",0,NA,NA,NA,NA
"601","Acmaeodera conoidia","le sueur",0,NA,NA,NA,NA
"602","Acmaeodera conoidia","lincoln",0,NA,NA,NA,NA
"603","Acmaeodera conoidia","lyon",0,NA,NA,NA,NA
"604","Acmaeodera conoidia","mahnomen",0,NA,NA,NA,NA
"605","Acmaeodera conoidia","marshall",0,NA,NA,NA,NA
"606","Acmaeodera conoidia","martin",0,NA,NA,NA,NA
"607","Acmaeodera conoidia","mcleod",0,NA,NA,NA,NA
"608","Acmaeodera conoidia","meeker",0,NA,NA,NA,NA
"609","Acmaeodera conoidia","mille lacs",0,NA,NA,NA,NA
"610","Acmaeodera conoidia","mille lacs lake",0,NA,NA,NA,NA
"611","Acmaeodera conoidia","morrison",0,NA,NA,NA,NA
"612","Acmaeodera conoidia","mower",0,NA,NA,NA,NA
"613","Acmaeodera conoidia","murray",0,NA,NA,NA,NA
"614","Acmaeodera conoidia","nicollet",0,NA,NA,NA,NA
"615","Acmaeodera conoidia","nobles",0,NA,NA,NA,NA
"616","Acmaeodera conoidia","norman",0,NA,NA,NA,NA
"617","Acmaeodera conoidia","olmsted",0,NA,NA,NA,NA
"618","Acmaeodera conoidia","otter tail",0,NA,NA,NA,NA
"619","Acmaeodera conoidia","pennington",0,NA,NA,NA,NA
"620","Acmaeodera conoidia","pine",0,NA,NA,NA,NA
"621","Acmaeodera conoidia","pipestone",0,NA,NA,NA,NA
"622","Acmaeodera conoidia","polk",0,NA,NA,NA,NA
"623","Acmaeodera conoidia","pope",0,NA,NA,NA,NA
"624","Acmaeodera conoidia","ramsey",0,NA,NA,NA,NA
"625","Acmaeodera conoidia","red lake",0,NA,NA,NA,NA
"626","Acmaeodera conoidia","redwood",0,NA,NA,NA,NA
"627","Acmaeodera conoidia","renville",0,NA,NA,NA,NA
"628","Acmaeodera conoidia","rice",0,NA,NA,NA,NA
"629","Acmaeodera conoidia","rock",0,NA,NA,NA,NA
"630","Acmaeodera conoidia","roseau",0,NA,NA,NA,NA
"631","Acmaeodera conoidia","saint anthony park",0,NA,NA,NA,NA
"632","Acmaeodera conoidia","santa rita",0,NA,NA,NA,NA
"633","Acmaeodera conoidia","scott",0,NA,NA,NA,NA
"634","Acmaeodera conoidia","sherburne",0,NA,NA,NA,NA
"635","Acmaeodera conoidia","sibley",0,NA,NA,NA,NA
"636","Acmaeodera conoidia","st louis",0,NA,NA,NA,NA
"637","Acmaeodera conoidia","stearns",0,NA,NA,NA,NA
"638","Acmaeodera conoidia","steele",0,NA,NA,NA,NA
"639","Acmaeodera conoidia","stevens",0,NA,NA,NA,NA
"640","Acmaeodera conoidia","swift",0,NA,NA,NA,NA
"641","Acmaeodera conoidia","todd",0,NA,NA,NA,NA
"642","Acmaeodera conoidia","traverse",0,NA,NA,NA,NA
"643","Acmaeodera conoidia","wabasha",0,NA,NA,NA,NA
"644","Acmaeodera conoidia","wadena",0,NA,NA,NA,NA
"645","Acmaeodera conoidia","waseca",0,NA,NA,NA,NA
"646","Acmaeodera conoidia","washington",0,NA,NA,NA,NA
"647","Acmaeodera conoidia","watonwan",0,NA,NA,NA,NA
"648","Acmaeodera conoidia","wilkin",0,NA,NA,NA,NA
"649","Acmaeodera conoidia","winona",0,NA,NA,NA,NA
"650","Acmaeodera conoidia","wright",0,NA,NA,NA,NA
"651","Acmaeodera conoidia","yellow medicine",0,NA,NA,NA,NA
"652","Acmaeodera coquilletti","aitkin",0,NA,NA,NA,NA
"653","Acmaeodera coquilletti","anoka",0,NA,NA,NA,NA
"654","Acmaeodera coquilletti","anoka/isanti",0,NA,NA,NA,NA
"655","Acmaeodera coquilletti","aonka/isanti",0,NA,NA,NA,NA
"656","Acmaeodera coquilletti","becker",0,NA,NA,NA,NA
"657","Acmaeodera coquilletti","beltrami",0,NA,NA,NA,NA
"658","Acmaeodera coquilletti","benton",0,NA,NA,NA,NA
"659","Acmaeodera coquilletti","big stone",0,NA,NA,NA,NA
"660","Acmaeodera coquilletti","blue earth",0,NA,NA,NA,NA
"661","Acmaeodera coquilletti","brown",0,NA,NA,NA,NA
"662","Acmaeodera coquilletti","carlton",0,NA,NA,NA,NA
"663","Acmaeodera coquilletti","carver",0,NA,NA,NA,NA
"664","Acmaeodera coquilletti","cass",0,NA,NA,NA,NA
"665","Acmaeodera coquilletti","chippewa",0,NA,NA,NA,NA
"666","Acmaeodera coquilletti","chisago",0,NA,NA,NA,NA
"667","Acmaeodera coquilletti","clay",0,NA,NA,NA,NA
"668","Acmaeodera coquilletti","clearwater",0,NA,NA,NA,NA
"669","Acmaeodera coquilletti","cook",0,NA,NA,NA,NA
"670","Acmaeodera coquilletti","cottonwood",0,NA,NA,NA,NA
"671","Acmaeodera coquilletti","crow wing",0,NA,NA,NA,NA
"672","Acmaeodera coquilletti","dakota",0,NA,NA,NA,NA
"673","Acmaeodera coquilletti","dodge",0,NA,NA,NA,NA
"674","Acmaeodera coquilletti","douglas",0,NA,NA,NA,NA
"675","Acmaeodera coquilletti","faribault",0,NA,NA,NA,NA
"676","Acmaeodera coquilletti","fillmore",0,NA,NA,NA,NA
"677","Acmaeodera coquilletti","freeborn",0,NA,NA,NA,NA
"678","Acmaeodera coquilletti","goodhue",0,NA,NA,NA,NA
"679","Acmaeodera coquilletti","grant",0,NA,NA,NA,NA
"680","Acmaeodera coquilletti","hennepin",0,NA,NA,NA,NA
"681","Acmaeodera coquilletti","houston",0,NA,NA,NA,NA
"682","Acmaeodera coquilletti","hubbard",0,NA,NA,NA,NA
"683","Acmaeodera coquilletti","isanti",0,NA,NA,NA,NA
"684","Acmaeodera coquilletti","itasca",0,NA,NA,NA,NA
"685","Acmaeodera coquilletti","itasca park",0,NA,NA,NA,NA
"686","Acmaeodera coquilletti","jackson",0,NA,NA,NA,NA
"687","Acmaeodera coquilletti","kanabec",0,NA,NA,NA,NA
"688","Acmaeodera coquilletti","kandiyohi",0,NA,NA,NA,NA
"689","Acmaeodera coquilletti","kittson",0,NA,NA,NA,NA
"690","Acmaeodera coquilletti","koochiching",0,NA,NA,NA,NA
"691","Acmaeodera coquilletti","lac qui parle",0,NA,NA,NA,NA
"692","Acmaeodera coquilletti","lake",0,NA,NA,NA,NA
"693","Acmaeodera coquilletti","lake of the woods",0,NA,NA,NA,NA
"694","Acmaeodera coquilletti","le sueur",0,NA,NA,NA,NA
"695","Acmaeodera coquilletti","lincoln",0,NA,NA,NA,NA
"696","Acmaeodera coquilletti","lyon",0,NA,NA,NA,NA
"697","Acmaeodera coquilletti","mahnomen",0,NA,NA,NA,NA
"698","Acmaeodera coquilletti","marshall",0,NA,NA,NA,NA
"699","Acmaeodera coquilletti","martin",0,NA,NA,NA,NA
"700","Acmaeodera coquilletti","mcleod",0,NA,NA,NA,NA
"701","Acmaeodera coquilletti","meeker",0,NA,NA,NA,NA
"702","Acmaeodera coquilletti","mille lacs",0,NA,NA,NA,NA
"703","Acmaeodera coquilletti","mille lacs lake",0,NA,NA,NA,NA
"704","Acmaeodera coquilletti","morrison",0,NA,NA,NA,NA
"705","Acmaeodera coquilletti","mower",0,NA,NA,NA,NA
"706","Acmaeodera coquilletti","murray",0,NA,NA,NA,NA
"707","Acmaeodera coquilletti","nicollet",0,NA,NA,NA,NA
"708","Acmaeodera coquilletti","nobles",0,NA,NA,NA,NA
"709","Acmaeodera coquilletti","norman",0,NA,NA,NA,NA
"710","Acmaeodera coquilletti","olmsted",0,NA,NA,NA,NA
"711","Acmaeodera coquilletti","otter tail",0,NA,NA,NA,NA
"712","Acmaeodera coquilletti","pennington",0,NA,NA,NA,NA
"713","Acmaeodera coquilletti","pine",0,NA,NA,NA,NA
"714","Acmaeodera coquilletti","pipestone",0,NA,NA,NA,NA
"715","Acmaeodera coquilletti","polk",0,NA,NA,NA,NA
"716","Acmaeodera coquilletti","pope",0,NA,NA,NA,NA
"717","Acmaeodera coquilletti","ramsey",0,NA,NA,NA,NA
"718","Acmaeodera coquilletti","red lake",0,NA,NA,NA,NA
"719","Acmaeodera coquilletti","redwood",0,NA,NA,NA,NA
"720","Acmaeodera coquilletti","renville",0,NA,NA,NA,NA
"721","Acmaeodera coquilletti","rice",0,NA,NA,NA,NA
"722","Acmaeodera coquilletti","rock",0,NA,NA,NA,NA
"723","Acmaeodera coquilletti","roseau",0,NA,NA,NA,NA
"724","Acmaeodera coquilletti","saint anthony park",0,NA,NA,NA,NA
"725","Acmaeodera coquilletti","santa rita",0,NA,NA,NA,NA
"726","Acmaeodera coquilletti","scott",0,NA,NA,NA,NA
"727","Acmaeodera coquilletti","sherburne",0,NA,NA,NA,NA
"728","Acmaeodera coquilletti","sibley",0,NA,NA,NA,NA
"729","Acmaeodera coquilletti","st louis",0,NA,NA,NA,NA
"730","Acmaeodera coquilletti","stearns",0,NA,NA,NA,NA
"731","Acmaeodera coquilletti","steele",0,NA,NA,NA,NA
"732","Acmaeodera coquilletti","stevens",0,NA,NA,NA,NA
"733","Acmaeodera coquilletti","swift",0,NA,NA,NA,NA
"734","Acmaeodera coquilletti","todd",0,NA,NA,NA,NA
"735","Acmaeodera coquilletti","traverse",0,NA,NA,NA,NA
"736","Acmaeodera coquilletti","wabasha",0,NA,NA,NA,NA
"737","Acmaeodera coquilletti","wadena",0,NA,NA,NA,NA
"738","Acmaeodera coquilletti","waseca",0,NA,NA,NA,NA
"739","Acmaeodera coquilletti","washington",0,NA,NA,NA,NA
"740","Acmaeodera coquilletti","watonwan",0,NA,NA,NA,NA
"741","Acmaeodera coquilletti","wilkin",0,NA,NA,NA,NA
"742","Acmaeodera coquilletti","winona",0,NA,NA,NA,NA
"743","Acmaeodera coquilletti","wright",0,NA,NA,NA,NA
"744","Acmaeodera coquilletti","yellow medicine",0,NA,NA,NA,NA
"745","Acmaeodera cuneata","aitkin",0,NA,NA,NA,NA
"746","Acmaeodera cuneata","anoka",0,NA,NA,NA,NA
"747","Acmaeodera cuneata","anoka/isanti",0,NA,NA,NA,NA
"748","Acmaeodera cuneata","aonka/isanti",0,NA,NA,NA,NA
"749","Acmaeodera cuneata","becker",0,NA,NA,NA,NA
"750","Acmaeodera cuneata","beltrami",0,NA,NA,NA,NA
"751","Acmaeodera cuneata","benton",0,NA,NA,NA,NA
"752","Acmaeodera cuneata","big stone",0,NA,NA,NA,NA
"753","Acmaeodera cuneata","blue earth",0,NA,NA,NA,NA
"754","Acmaeodera cuneata","brown",0,NA,NA,NA,NA
"755","Acmaeodera cuneata","carlton",0,NA,NA,NA,NA
"756","Acmaeodera cuneata","carver",0,NA,NA,NA,NA
"757","Acmaeodera cuneata","cass",0,NA,NA,NA,NA
"758","Acmaeodera cuneata","chippewa",0,NA,NA,NA,NA
"759","Acmaeodera cuneata","chisago",0,NA,NA,NA,NA
"760","Acmaeodera cuneata","clay",0,NA,NA,NA,NA
"761","Acmaeodera cuneata","clearwater",0,NA,NA,NA,NA
"762","Acmaeodera cuneata","cook",0,NA,NA,NA,NA
"763","Acmaeodera cuneata","cottonwood",0,NA,NA,NA,NA
"764","Acmaeodera cuneata","crow wing",0,NA,NA,NA,NA
"765","Acmaeodera cuneata","dakota",0,NA,NA,NA,NA
"766","Acmaeodera cuneata","dodge",0,NA,NA,NA,NA
"767","Acmaeodera cuneata","douglas",0,NA,NA,NA,NA
"768","Acmaeodera cuneata","faribault",0,NA,NA,NA,NA
"769","Acmaeodera cuneata","fillmore",0,NA,NA,NA,NA
"770","Acmaeodera cuneata","freeborn",0,NA,NA,NA,NA
"771","Acmaeodera cuneata","goodhue",0,NA,NA,NA,NA
"772","Acmaeodera cuneata","grant",0,NA,NA,NA,NA
"773","Acmaeodera cuneata","hennepin",0,NA,NA,NA,NA
"774","Acmaeodera cuneata","houston",0,NA,NA,NA,NA
"775","Acmaeodera cuneata","hubbard",0,NA,NA,NA,NA
"776","Acmaeodera cuneata","isanti",0,NA,NA,NA,NA
"777","Acmaeodera cuneata","itasca",0,NA,NA,NA,NA
"778","Acmaeodera cuneata","itasca park",0,NA,NA,NA,NA
"779","Acmaeodera cuneata","jackson",0,NA,NA,NA,NA
"780","Acmaeodera cuneata","kanabec",0,NA,NA,NA,NA
"781","Acmaeodera cuneata","kandiyohi",0,NA,NA,NA,NA
"782","Acmaeodera cuneata","kittson",0,NA,NA,NA,NA
"783","Acmaeodera cuneata","koochiching",0,NA,NA,NA,NA
"784","Acmaeodera cuneata","lac qui parle",0,NA,NA,NA,NA
"785","Acmaeodera cuneata","lake",0,NA,NA,NA,NA
"786","Acmaeodera cuneata","lake of the woods",0,NA,NA,NA,NA
"787","Acmaeodera cuneata","le sueur",0,NA,NA,NA,NA
"788","Acmaeodera cuneata","lincoln",0,NA,NA,NA,NA
"789","Acmaeodera cuneata","lyon",0,NA,NA,NA,NA
"790","Acmaeodera cuneata","mahnomen",0,NA,NA,NA,NA
"791","Acmaeodera cuneata","marshall",0,NA,NA,NA,NA
"792","Acmaeodera cuneata","martin",0,NA,NA,NA,NA
"793","Acmaeodera cuneata","mcleod",0,NA,NA,NA,NA
"794","Acmaeodera cuneata","meeker",0,NA,NA,NA,NA
"795","Acmaeodera cuneata","mille lacs",0,NA,NA,NA,NA
"796","Acmaeodera cuneata","mille lacs lake",0,NA,NA,NA,NA
"797","Acmaeodera cuneata","morrison",0,NA,NA,NA,NA
"798","Acmaeodera cuneata","mower",0,NA,NA,NA,NA
"799","Acmaeodera cuneata","murray",0,NA,NA,NA,NA
"800","Acmaeodera cuneata","nicollet",0,NA,NA,NA,NA
"801","Acmaeodera cuneata","nobles",0,NA,NA,NA,NA
"802","Acmaeodera cuneata","norman",0,NA,NA,NA,NA
"803","Acmaeodera cuneata","olmsted",0,NA,NA,NA,NA
"804","Acmaeodera cuneata","otter tail",0,NA,NA,NA,NA
"805","Acmaeodera cuneata","pennington",0,NA,NA,NA,NA
"806","Acmaeodera cuneata","pine",0,NA,NA,NA,NA
"807","Acmaeodera cuneata","pipestone",0,NA,NA,NA,NA
"808","Acmaeodera cuneata","polk",0,NA,NA,NA,NA
"809","Acmaeodera cuneata","pope",0,NA,NA,NA,NA
"810","Acmaeodera cuneata","ramsey",0,NA,NA,NA,NA
"811","Acmaeodera cuneata","red lake",0,NA,NA,NA,NA
"812","Acmaeodera cuneata","redwood",0,NA,NA,NA,NA
"813","Acmaeodera cuneata","renville",0,NA,NA,NA,NA
"814","Acmaeodera cuneata","rice",0,NA,NA,NA,NA
"815","Acmaeodera cuneata","rock",0,NA,NA,NA,NA
"816","Acmaeodera cuneata","roseau",0,NA,NA,NA,NA
"817","Acmaeodera cuneata","saint anthony park",0,NA,NA,NA,NA
"818","Acmaeodera cuneata","santa rita",0,NA,NA,NA,NA
"819","Acmaeodera cuneata","scott",0,NA,NA,NA,NA
"820","Acmaeodera cuneata","sherburne",0,NA,NA,NA,NA
"821","Acmaeodera cuneata","sibley",0,NA,NA,NA,NA
"822","Acmaeodera cuneata","st louis",0,NA,NA,NA,NA
"823","Acmaeodera cuneata","stearns",0,NA,NA,NA,NA
"824","Acmaeodera cuneata","steele",0,NA,NA,NA,NA
"825","Acmaeodera cuneata","stevens",0,NA,NA,NA,NA
"826","Acmaeodera cuneata","swift",0,NA,NA,NA,NA
"827","Acmaeodera cuneata","todd",0,NA,NA,NA,NA
"828","Acmaeodera cuneata","traverse",0,NA,NA,NA,NA
"829","Acmaeodera cuneata","wabasha",0,NA,NA,NA,NA
"830","Acmaeodera cuneata","wadena",0,NA,NA,NA,NA
"831","Acmaeodera cuneata","waseca",0,NA,NA,NA,NA
"832","Acmaeodera cuneata","washington",0,NA,NA,NA,NA
"833","Acmaeodera cuneata","watonwan",0,NA,NA,NA,NA
"834","Acmaeodera cuneata","wilkin",0,NA,NA,NA,NA
"835","Acmaeodera cuneata","winona",0,NA,NA,NA,NA
"836","Acmaeodera cuneata","wright",0,NA,NA,NA,NA
"837","Acmaeodera cuneata","yellow medicine",0,NA,NA,NA,NA
"838","Acmaeodera decipens","aitkin",0,NA,NA,NA,NA
